181,종로3가1호선역2번출구가로판매점82호,5,서울 종로구 종로3가 23-1 가판,37.570707,126.991898
182,잘찍어로또방,5,경기 평택시 안현로서5길 62,36.988445,126.927887
183,청룡마트,5,충남 천안시 동남구 풍세로 1010-31 현대아파트상가B-102호,36.797427,127.154169
184,탑로또,5,경남 거제시 거제중앙로 1787 서원탑훼밀리마트 서원탑훼밀리마트고현점 내(계룡온천옆),34.878444,128.62803
185,태안로또복권방,5,충남 태안군 독샘로 57,36.753428,126.298522
186,프로토베팅샵,5,부산 중구 국제시장2길 5 4호,35.099673,129.028373
187,파란만장복권방,5,경기 화성시 진안동 878-4 101호,37.21242,127.038832
188,포시즌마전점,5,인천 서구 완정로10번길 6-6 두경플라자 검단2지구37블록1롯트,37.594518,126.673542
189,풍전슈퍼,5,경기 부천시 조마루로 428 (원미동),37.497101,126.791148
190,하당복권방,5,전남 목포시 옥암로 46,34.803914,126.429441
191,해뜰날,5,경기 동두천시 중앙로 134-30,37.8931532,127.054361
192,해피+24시편의점,5,광주 북구 하서로 330,35.204519,126.873879
193,행운방,5,경기 용인시 기흥구 보정동 1208-4번지엔림프라자101호,37.320767,127.115101
194,행복복권방,5,경남 창원시 의창구 팔용로 399,35.252872,128.610564
195,행복미니슈퍼,5,경기 부천시 부일로 409,37.4871423,126.77564
196,행운복권방,5,부산 중구 구덕로 47,35.098059,129.030524
197,행운복권방,5,서울 도봉구 노해로63길 79 우림빌딩106,37.653126,127.046247
198,행운복권방,5,강원 인제군 북면 원통리 681-5번지 1층,38.122448,128.206843
199,행복슈퍼,5,서울 성북구 동소문로 49,37.591017,127.011145
200,현대사,5,경기 성남시 분당구 구미동 144-1 102호,37.345616,127.111096
201,현대슈퍼,5,광주 서구 상무대로 871,35.150533,126.857283
202,화천복권방,5,강원 화천군 화천읍 하리 43-29 1층,38.104843,127.704546
203,황금알복권방,5,충북 진천군 진천읍 읍내리 403-2,36.854692,127.441882
204,홈돌이로또복권,5,경기 김포시 중봉로 14 삼성홈플러스2층,37.623854,126.698599
205,흥양마중물,5,강원 원주시 소초면 흥양리 1718-4,37.383726,127.975391
206,로또명당 퍼니마트,4,인천 미추홀구 문학동 355-12 편의점내,37.438536,126.681069
207,25시슈퍼,4,경남 창원시 마산회원구 봉암동 462-30,35.221209,128.5953
208,CU(여주ＩＣ점),4,경기 여주시 점봉동 437-1,37.263892,127.639787
209,CU(수유대로점),4,서울 강북구 노해로 121 두울빌딩,37.646064,127.024422
210,GS25(고양주교점),4,경기 고양시 덕양구 마상로113번길 68 1층 3호,37.662912,126.838367
211,GS25(구로제일점),4,서울 구로구 구일로4길 33 103호,37.492035,126.875803
212,GS25(대구교대점),4,대구 남구 대명동 2007-6 GS25 대구교대점,35.852566,128.590893
213,GS25(덕산제일점),4,경남 창원시 진해구 충장로 505,35.144193,128.701321
214,GS25(두정메트로점),4,충남 천안시 서북구 성정동 1451,36.826579,127.141507
215,GS25(수원삼성점),4,경기 수원시 영통구 매탄동 1267-7 104호 GS25,37.259058,127.045151
216,GS25(청주수곡점),4,충북 청주시 서원구 수곡로 45,36.616073,127.472975
217,GS25(안산산호점),4,경기 안산시 단원구 선부동 1081,37.33678,126.813595
218,GS25(종로낙원점),4,서울 종로구 낙원동 230,37.572247,126.988606
219,HX복권방,4,경기 이천시 부발읍 아미리 726-9 현대시티플라자106호,37.252815,127.489596
220,Today,4,서울 광진구 광나루로56길 85 테크노마트9층판매동24호,37.535732,127.095708
221,㈜현대택배권선영업소,4,경기 수원시 권선구 곡반정동 574-1 104호,37.236949,127.030158
222,기장슈퍼,4,부산 기장군 차성동로 69,35.243917,129.21648
223,가로가판대제57호(구),4,서울 중구 세종대로14길 6-2,37.562912,126.977073
224,가로판매대,4,서울 강동구 올림픽로 648 천호역 3번 출구 앞(가판점),37.5392914,127.1238669
225,가판점,4,서울 서초구 효령로 283 가판,37.485114,127.014985
226,가판점,4,경기 부천시 부일로459번길 8 국민은행버스정류장 옆 가판,37.486424,126.781539
227,경기상회,4,인천 남동구 만수동 1041-3 104호,37.443164,126.736812
228,경일통신,4,경남 창원시 마산회원구 북성로 340,35.233805,128.560609
229,교통카드판매대,4,서울 송파구 송파대로28길 27 송파성원쌍떼빌 공영주차장앞가판,37.4947778,127.1200333
230,구담쌀슈퍼,4,경북 안동시 경동로 908,36.556956,128.75449
231,굿타임,4,서울 서대문구 연희로 36 (연희동),37.561832,126.9275
232,금강종합공구,4,경기 김포시 대곶면 율생리 350-5번지,37.652807,126.590687
233,금곡로,4,경기 수원시 권선구 금곡로197번길 18-23 해피라움블루 105호(금곡동-해피라움블루),37.2750591,126.9527503
234,금집복권,4,광주 북구 첨단연신로108번길 134,35.208813,126.864682
235,나눔로또 판교역점,4,경기 성남시 분당구 대왕판교로606번길 39 107호,37.396476,127.111513
236,나눔이매로또,4,경기 성남시 분당구 이매동 120-7 구두28호점,37.391,127.126383
237,나라시스컴,4,서울 영등포구 영등포로 225 (영등포동5가),37.519752,126.9067
238,나래복권,4,충북 충주시 충원대로 952 1층,37.0107,127.915787
239,남평로또점,4,전남 나주시 남평읍 남평리 172 파평회관 1층,35.046403,126.839083
240,노다지 노원역점 복권방,4,"서울 노원구 상계로 78 (상계동)	",37.65624,127.063774
241,노다지복권,4,강원 횡성군 문정로 52,37.488522,127.988678
242,노다지복권방,4,부산 북구 덕천로 287,35.209854,129.035361
243,노다지복권방,4,서울 종로구 창신동 302-5,37.572908,127.014509
244,다모아복권방,4,서울 구로구 오류동 137-46번지 1층,37.493308,126.844335
245,드림통신(구)굿타임24아산석정점,4,충남 아산시 염치읍 충무로 230 (석정리),36.801333,127.007653
246,대광슈퍼,4,경기 군포시 고산로 679 미성프라자,37.371085,126.93397
247,대동도기상사,4,경북 영천시 금완로 30,35.960318,128.931859
248,대림통상,4,울산 중구 태화동 426 일신아파트상가102호,35.552318,129.297751
249,대박복권방,4,경기 양주시 광적면 가납리 728-8,37.822489,126.986734
