715,새상무복권,2,광주 서구 치평동 1178-1 수암빌딩 1층 102호
716,새시대복권방,2,서울 금천구 시흥동 249-11
717,샘복권방,2,울산 울주군 범서읍 천상리 산32-12번지
718,샛별복권방,2,서울 중구 신당동 349-57 1층
719,서신로또편의점(대박상사),2,경기 화성시 서신면 매화리 505-1 1층
720,서울로또방,2,충북 옥천군 옥천읍 금구리 142-8번지
721,서울복권방,2,경기 동두천시 생연동 684-3번지
722,서해로또방,2,경기 화성시 남양읍 북양리 56-1
723,석촌꿈나라,2,서울 송파구 석촌동 210-9번지유천빌딩1층CU편의점내
724,성진,2,경기 성남시 수정구 태평동 7186번지
725,세븐일레븐 현풍대로점,2,대구 달성군 현풍읍 원교리 161 대구 달성군 현풍면 비슬로 581 세븐일레븐현풍대로점
726,세븐일레븐강서화곡예스점,2,서울 강서구 화곡동 29-52
727,세종장식,2,서울 양천구 신정동 987-7번지
728,송추장흥로또,2,경기 양주시 장흥면 교현리 114-7
729,수공화원로또,2,서울 성동구 마장동 792번지1층 수공화원
730,수서역로또명당,2,서울 강남구 수서동 724
731,슈퍼복권나라,2,부산 부산진구 가야동 377-10
732,슈퍼복권나라수정점,2,부산 동구 수정동 309-7번지
733,스카이편의점,2,경기 안양시 만안구 박달동 74-5번지
734,스타마트,2,경북 구미시 임은동 325-2번지
735,승차권판매소(서구청1호점),2,대구 서구 평리동 1230-9번지
736,신문가판점,2,서울 용산구 갈월동 98-39번지
737,신봉,2,충북 청주시 흥덕구 신봉동 168-8번지신봉삼성아파트3단지 앞도로변
738,신세계,2,제주 제주시 일도이동 378-16
739,신일마트,2,전북 군산시 나운동 156-2번지
740,신정복권,2,서울 양천구 신정동 89-29 1층
741,싱글벙글6/45,2,부산 연제구 연산동 1330-10 좌측 싱글벙글복권방
742,싱글벙글할인마트,2,경기 광명시 광명동 276-44번지 금반석씨티빌상가102
743,씨네월드매곡점,2,광주 북구 매곡동 214-56번지
744,씨스페이스(범물청구점),2,대구 수성구 범물동 1277-11번지
745,씨스페이스(정릉3점),2,서울 성북구 정릉동 372-7
746,씨스페이스(중앙제일점),2,부산 중구 동광동3가 17-2번지
747,씨엔유 삼산한길,2,인천 부평구 삼산동 121-48번지 CU삼산한길점
748,씨유 월영마을점,2,경남 창원시 마산합포구 해운동 18-29번지
749,씨유 함양한주점,2,경남 함양군 함양읍 용평리 684-8번지
750,씨유(진해제일점),2,경남 창원시 진해구 이동 407-6번지
751,씨유상도점,2,경북 포항시 남구 상도동 662-7번지
752,씨유송도프라자,2,인천 연수구 송도동 2-6번지 송도프라자108호
753,아로마포미둔산점,2,대전 서구 둔산동 1075번지 경희빌딩1층
754,아름다운방,2,경기 의정부시 금오동 473-1번지플래티넘프라자1층107
755,아성슈퍼,2,경기 부천시 원미구 중동 712-4번지
756,아이티텔랜드,2,서울 노원구 상계동 749번지 1층
757,아현역3번출구앞가판점,2,서울 마포구 아현동 267-1 아현역3번출구앞
758,안면로또점,2,충남 태안군 안면읍 승언리 1148번지
759,안목마트,2,서울 강북구 번동 463-33번지
760,안산삼성홈플러스로또복권판매점,2,경기 안산시 상록구 성포동 586번지 삼성홈플러스1층
761,안전열쇠,2,인천 계양구 계산동 12-1번지 명인프라자102호
762,알뜰슈퍼,2,경기 동두천시 생연동 450-27번지 4/6
763,알짜마트왕지점,2,전남 순천시 조례동 1804번지 중흥파크상가 309-101호
764,에이원,2,경기 안양시 동안구 관양동 1389-4번지
765,엑스트라,2,경기 안성시 인지동 419-21층 엑스트라비디오
766,엑스트라(우주점),2,부산 사상구 모라동 552 가상가106호
767,역곡중앙슈퍼,2,경기 부천시 원미구 역곡동 79-5번지
768,역전복권방,2,충남 예산군 예산읍 주교리 221-10
769,역전식품,2,인천 남구 도화동 80-83번지
770,열린복권방,2,부산 사상구 괘법동 546-16번지 프라자슈퍼
771,영남건재상사,2,부산 연제구 연산동 401-25
772,영남통상,2,경북 성주군 성주읍 경산리 21-7번지
773,영통매표소,2,경기 수원시 영통구 영통동 1048-2 청명역3번출구 매표소
774,예스,2,경기 고양시 덕양구 화정동 977번지 밀레니엄타워105
775,오거리마트,2,서울 은평구 응암동 323-5번지
776,오늘을잡아라,2,서울 도봉구 창동 74-5번지신원빌딩1층
777,오렌지통신,2,경기 성남시 수정구 오야동 225-5근린 제3호(오야동225-5)
778,오로라복권방,2,서울 광진구 자양동 616-33번지 국민은행자양동지점 50m
779,오리엔트복권,2,대전 대덕구 중리동 173-9번지
780,온누리로또,2,경기 수원시 권선구 세류동 1075-2
781,온라인복권방,2,서울 동대문구 용두동 9-2번지
782,완월로또,2,경남 창원시 마산합포구 완월동 217-3 세븐일레븐 내
783,왕대박,2,부산 동래구 사직동 140-33번지
784,왕대박로또방,2,부산 해운대구 우동 643-5 위드미편의점내
785,왕대박복권,2,대구 달성군 옥포면 본리리 2414-3번지
786,왕대박복권,2,강원 속초시 동명동 559-4번지
787,왕대박복권,2,대구 달성군 다사읍 죽곡리 129-1번지
788,왕대박복권,2,전북 전주시 덕진구 덕진동2가 번지
789,왕대박복권전문점,2,강원 동해시 천곡동 855번지 이주민상가1층18호
790,요술상자,2,경기 평택시 비전동 598-4 동일건물내 이전
791,용원로또방,2,경남 창원시 진해구 용원동 1212-1 113호
792,용현시장로또복권,2,인천 남구 용현동 459-30번지
793,우리들마트,2,부산 동래구 온천동 148-23번지
794,우리로또,2,경기 김포시 장기동 346-4번지
795,우리로또복권방,2,전남 여수시 선원동 1247-14번지
796,우리은행금호동지점앞가판,2,서울 성동구 금호동4가 1109번지
797,운수대통,2,인천 남동구 간석동 616-54번지
798,운수대통,2,경남 거제시 능포동 727-2번지동헌상가 가-111호
799,운수대통,2,인천 부평구 십정동 475-8 동암역 굴다리 상가 14호
800,운수대통,2,경기 군포시 산본동 265-20
801,운수대통복권방,2,충남 천안시 동남구 사직동 263-3 1층7호
802,운천대박복권방,2,경기 포천시 영북면 운천리 511-8번지
803,운천점(복권나라),2,광주 서구 쌍촌동 876-14번지 1층
804,웅진,2,경기 수원시 팔달구 인계동 1045 동수원홈플러스 1층
805,월드사진관,2,부산 사하구 다대동 944-22번지
806,월드컵,2,경기 수원시 팔달구 우만동 519-3
807,월롱엘지복권방,2,경기 파주시 월롱면 덕은리 1247105호 (파크뷰)
808,위드미 용인둔전점,2,경기 용인시 처인구 포곡읍 둔전리 152-17번지
809,윈마트,2,서울 송파구 석촌동 12번지
810,유방매표소,2,경기 용인시 처인구 유방동 310-10
811,유방매표소,2,경기 용인시 처인구 유방동 310-10
812,으뜸우리들복권방,2,울산 남구 무거동 258-1
813,은행복권방,2,경기 시흥시 은행동 599번지 우남상가2동101호
814,이마트24 광안리굿-7,2,부산 수영구 광안동 158-64
815,이마트24 군자CGV점,2,서울 광진구 군자동 1-1 이마트24 군자CGV점
816,이마트24 마산만복점,2,경남 창원시 마산회원구 합성동 266-17번지
817,이마트24 사하오렌지점,2,부산 사하구 장림동 340-8 105동 101호
818,이마트24 유성코아점,2,대전 유성구 장대동 286-14번지 코아마트
819,이마트24 일산덕이점,2,경기 고양시 일산서구 덕이동 548
820,이마트24보령골드점,2,충남 보령시 대천동 289 주2동 1~2호
821,이마트24울산삼산본동점,2,울산 남구 삼산동 166-8번지
822,인더라인25,2,서울 마포구 연남동 226-15
823,인생역전로또방,2,대전 유성구 송강동 16-2번지 103호
824,인생역전복권방,2,인천 부평구 청천동 10-17번지 상가1층
825,인제복권방,2,강원 인제군 인제읍 상동리 39-9번지
826,인천연수점로또판매,2,인천 연수구 연수동 631번지세븐일레븐편의점내
827,일등로또방,2,전북 전주시 완산구 평화동1가 558-1번지
828,일레븐마트무선점,2,전남 여수시 화장동 871-3번지
829,일록로또복권방,2,경기 수원시 장안구 파장동 581-4
830,일죽휴게소복권,2,경기 안성시 일죽면 월정리 481-4일죽휴게소내 세븐일레븐 일죽휴게소점
831,잉크와복권,2,서울 강서구 화곡동 354-88번지
832,잠실연쇄점,2,서울 송파구 잠실동 242-17 이마트 24편의점
833,장군슈퍼,2,인천 연수구 옥련동 580-9번지
834,장미유통,2,인천 계양구 작전동 707-12번지
835,장보고복권방,2,서울 중랑구 면목동 627-16번지
836,재벌 로터리,2,부산 중구 남포동1가 28번지 재벌마트
837,재우텔레콤,2,경기 하남시 신장동 427-29번지
838,정다운복권 조이마트,2,인천 부평구 부개동 12-198번지 1층
839,정우,2,경기 용인시 처인구 이동면 천리 232-1 대농파머스건물내
840,정원복권방,2,서울 도봉구 창동 655-20 1층 101-3호
841,정평복권,2,서울 양천구 목동 917번지 목동파라곤 1층 109호 미니스톱내
842,제일복권,2,경남 양산시 중부동 693-2 GS편의점 터미널점
843,제철로또대리점,2,전남 광양시 중동 1674번지 시티프라자A동116호
844,조은복권방,2,울산 남구 야음동 698-1번지
845,조치원복권방,2,세종 조치원읍 원리 12-6번지
846,종합가로가판점,2,서울 중구 광희동1가 202-1번지
847,주공24시편의방,2,대전 동구 판암동 204번지 판암주공아파트2차상가
848,주공슈퍼,2,경기 고양시 일산동구 백석동 1343번지 주공아파트단지상가
849,주엽역 로또판매점,2,경기 고양시 일산서구 주엽동 109 도로
850,주택복권방,2,경기 안양시 동안구 호계동 995-18번지
851,중앙토탈대리점,2,부산 금정구 구서동 653-20번지 1층
852,즐거운복권방,2,인천 남구 주안동
853,지산로또방,2,광주 동구 지산동 443번지
854,진교로또복권판매점,2,경남 하동군 진교면 진교리 302-70번지
855,진도로또,2,전남 진도군 진도읍 동외리 1151-2 진도로또
856,진성복권방,2,경기 포천시 가산면 마산리 184-12번지
857,진흥슈퍼,2,서울 강남구 논현동 61-19
858,찬스복권방,2,인천 부평구 부평동 645-46번지 1층
859,참깨열쇠.복권,2,전북 전주시 완산구 효자동1가 669-4번지 1층
860,천국열쇠,2,광주 북구 운암동 1040-10번지
861,천금복권방,2,충북 청주시 상당구 영운동 55-1번지
862,천사마트,2,충남 천안시 서북구 두정동 1994번지 상가1층6호
863,천하명당,2,경기 시흥시 신천동 760-7번지 1층1호
864,천하명당,2,전남 여수시 신기동 128-5번지
865,천하명당(팔용점),2,경남 창원시 의창구 팔용동 134-2번지
866,천하명당복권방,2,서울 광진구 중곡동 167-3번지
867,천하명당복권방,2,경기 수원시 팔달구 매산로3가 128-4
868,천하명당복권방,2,경기 평택시 오성면 죽리 1-6 마키리오스빌딩1층107호
869,천하명당복권방,2,전북 익산시 모현동1가 186-71번지
870,천하명당복권방독산점,2,서울 금천구 독산동 989-16
871,천하명당복권방동소문점,2,서울 성북구 동소문동7가 115-3
872,천하명당복권방역전점,2,대전 동구 정동 15-23번지
873,천하명당우만점,2,경기 수원시 팔달구 우만동 466-5
874,천하복권방,2,울산 동구 전하동 618-8번지
875,천하제일복권명당,2,대전 중구 태평동 377-4번지
876,청솔마트,2,서울 동대문구 용두동 727-4
877,충주복권명당,2,충북 충주시 호암동 553
878,캐논종합,2,서울 용산구 한강로3가 1-3번지 나진10동가125호
879,코리아슈퍼,2,경남 통영시 무전동 985-1 상가1층 103호
880,코사마트,2,경기 부천시 오정구 내동 99-2번지
881,코코블루,2,경기 성남시 분당구 서현동 248-5번지 코코프라자지하2호
882,코코주,2,서울 중구 을지로6가 18-71 1층
883,킴스정보,2,제주 제주시 용담이동 2681-35
884,킹마트,2,충남 천안시 서북구 성거읍 저리 144-10
885,탑포인트부평점,2,인천 부평구 부평동 557-1번지1층
886,태극로또전문점,2,경기 이천시 창전동 459
887,태양슈퍼마켓,2,부산 해운대구 반송동 888번지 삼한115호
888,터미널슈퍼,2,충북 청주시 흥덕구 가경동 1451-2번지
889,터미널편의점1층,2,경기 수원시 권선구 권선동 1189 수원복합터미널1301호
890,토큰박스(서문5지구),2,대구 중구 대신동 115-46번지
891,토큰판매점,2,서울 강북구 미아동 60-5번지 가판
892,티켓몰,2,경기 김포시 사우동 251-8번지
893,파워마트 복권나라,2,광주 북구 운암동 252번지 1층 13호 운암주공3단지 후문상가 파워마트 내
894,팡팡복권방,2,서울 은평구 신사동 342-311층
895,패밀리복권방,2,경기 남양주시 호평동 641번지 에이스프라자1층106호
896,팬더복권,2,경북 포항시 남구 오천읍 문덕리 364-5
897,편의점사랑(그린신화점),2,충북 청주시 청원구 내덕동 413-2번지
898,평택로또판매,2,경기 평택시 비전동 624-2
899,평택포승점로또,2,경기 평택시 포승읍 도곡리 1142-10 위드미 편의점 포승공단점
900,포유25대호점,2,경기 오산시 궐동 679-3번지
901,프리웨이스토어,2,경기 광주시 장지동 533번지 1층
902,프림,2,경기 평택시 안중읍 용성리 80-1
903,플러스하나,2,전남 순천시 덕월동 1371-2번지 플러스하나
904,하나로슈퍼,2,충남 보령시 명천동 389
905,하나복권,2,인천 남동구 만수동 906-2번지 세븐일레븐편의점내
906,하나열쇠,2,부산 남구 용호동 495-1번지
907,하단복권,2,부산 사하구 당리동 304-3번지
908,하이로또복권방,2,경기 안양시 동안구 관양동 1406-44번지
909,하이퍼,2,서울 영등포구 당산동4가 32-58
910,하프타임과정로,2,부산 수영구 망미동 413-13번지
911,한국인세계대박복권,2,인천 연수구 옥련동 285번지
912,한국종합빌딩(복권),2,인천 남동구 간석동 558-1번지 1층
913,한샘행운복권방,2,경기 양주시 광적면 가납리 732-7번지
914,한성로또복권,2,강원 정선군 고한읍 고한리 57-5번지
915,한솔복권&마트,2,인천 남구 주안동 434-1 1층 1호
916,한양슈퍼복권,2,서울 성북구 보문동5가 148번지
917,한일로또나라,2,경기 수원시 장안구 조원동 896 북수원홈플러스內
918,함안 복권방,2,경남 함안군 가야읍 말산리 423-8 1층
919,합천우리복권방,2,경남 합천군 합천읍 합천리 428-5 1층
920,해적책대여점 복권방,2,충북 청주시 서원구 사직동 222-14
921,해피데이24복권,2,경북 고령군 다산면 평리리 253-2번지
922,해피데이복권방,2,경남 의령군 의령읍 중동리 386-17번지
923,해피마트,2,경기 의왕시 삼동 471-67 의왕역로터리앞
924,행복로또,2,광주 동구 학동 876-11번지 행복로또
925,행운 마트,2,인천 남동구 만수동 71-10번지
926,행운대박복권,2,서울 영등포구 영등포동 618-210번지
927,행운로또,2,서울 강동구 길동 125-5
928,행운로또,2,충북 진천군 진천읍 교성리 10-2
929,행운로또,2,경기 하남시 망월동 1108-1 101호
930,행운로또복권방,2,전남 광양시 광양읍 덕례리 1726-17번지
931,행운마트,2,충남 아산시 인주면 공세리 114-18
932,행운마트,2,서울 송파구 오금동 85-8번지 1층
933,행운마트,2,인천 부평구 십정동 355-18번지
934,행운복권,2,서울 관악구 봉천동 1568-8
935,행운복권,2,경북 구미시 신평동 132-7번지
936,행운복권,2,부산 남구 대연동 949-8번지
937,행운복권방,2,서울 은평구 응암동 598-18번지 1층 3호
938,행운복권방,2,경기 수원시 권선구 구운동 493-16
939,행운복권방,2,충북 청주시 흥덕구 복대동 15-1번지
940,행운복권방,2,경기 양평군 용문면 다문리 731-6 1층
941,행운복권방,2,서울 성동구 성수동2가 250-64번지
942,행운복권방,2,경기 광주시 오포읍 양벌리 650-1
943,행운복권방,2,서울 은평구 녹번동 180번지
944,행운복권방,2,서울 은평구 불광동 320-1 상가102호
945,행운복권방(감포),2,경북 경주시 감포읍 감포리 367-4
946,행운슈퍼 복권사는날,2,경기 부천시 소사구 송내동 578-5번지
947,행운예감,2,충북 충주시 지현동 326번지 도깨비만두 내
948,행운을주는로또판매점,2,경기 안산시 단원구 초지동 735-4 태영프라자111호
949,행운의명당로-토토,2,충북 청주시 서원구 개신동 443
950,행운의시작복권전문점,2,강원 삼척시 남양동 24-7번지 8통1반
951,현대,2,서울 도봉구 방학동 686-14번지 현대마트
952,현대서점,2,서울 동작구 대방동 502 103동 2호
953,현리행운복권방,2,경기 가평군 조종면 현리 410-25
954,현암꽃플라워,2,대전 동구 삼성동 352-12번지
955,현진식품,2,서울 구로구 고척동 52-346번지
956,현텔레콤,2,전북 전주시 덕진구 인후동1가 928-2번지
957,혜인상사,2,부산 사하구 괴정동 955-2
958,혹시나도,2,충북 음성군 감곡면 왕장리 521-9번지 복권방
959,홈돌이로또복권,2,인천 남동구 간석동 616-3번지 삼성홈플러스간석점2층내
960,홈짱,2,충북 청주시 흥덕구 가경동 1671번지 휴대폰매장내
961,황금도끼복권방,2,경기 광주시 오포읍 능평리 166-10
962,황금로또,2,전남 강진군 강진읍 춘전리 12번지 황금당
963,후생사제3매장,2,대전 동구 가양동 38-6번지
964,훼미리로또,2,광주 남구 봉선동 111-4 CU봉선쌍용점 내
965,훼미리마트 우아대로점,2,전북 전주시 덕진구 우아동2가 866-1번지
966,훼밀리복권,2,부산 금정구 부곡동 225-55
967,희망을주는사람,2,경기 용인시 처인구 양지면 제일리 474-3번지
968,힘찬슈퍼 복권방,2,인천 부평구 부평동 134-32번지
969,로또다 로또,1,충북 청주시 청원구 오창읍 주성리 640 편의점
970,씨스페이스 로또명당점,1,대전 서구 관저동 1089
971,-,1,대구 중구 동성로2가 160-1
972,-,1,경기 의정부시 의정부동 175-6번지 농협중앙회 앞 가판
973,-,1,부산 부산진구 부전동 573-1번지대현지하상가 복권판매대제4번 가판
974,1001안경콘텍트,1,서울 양천구 신월동 523-1번지
975,100억만들기,1,전북 전주시 덕진구 송천동2가 354-3
976,101편의방,1,경북 포항시 남구 청림동 3-263번지
977,114로또복권판매점,1,경기 수원시 영통구 망포동 650-146 1층 104호
978,1등 드림 편의점,1,부산 북구 금곡동 1114-5
979,1등로또,1,제주 서귀포시 남원읍 남원리 105CU 남제주점 내
980,1등복권방,1,서울 관악구 신림동 465-26
981,1등행운로또,1,충남 아산시 방축동 162-25
982,25시 스토리,1,인천 서구 가정동 525-1번지 거북프라자 104호
983,25시슈퍼,1,부산 사상구 모라동 1339-18번지
984,25운수점,1,광주 광산구 운수동 25-1 GS편의점 내
985,25편의점,1,경기 광주시 오포읍 문형리 430-4 25편의점
986,365복권잔치,1,경기 군포시 당정동 522 sk 벤티움 101동 217호
987,38복권방,1,전북 전주시 완산구 삼천동1가 606-3
988,3번출구가판점,1,경기 성남시 수정구 수진동 2965번지
989,3정승로또복권방,1,광주 북구 두암동 969-6 주공4단지 1층 우리마트
990,5분미니식품,1,서울 강남구 논현동 213-2
991,6.2.3복권방,1,충남 아산시 좌부동 249-2 GS25편의점내
992,88마트,1,전남 보성군 보성읍 보성리 88번지 88마트내
993,9TO5공항점,1,서울 강서구 공항동 48-27번지
994,AM&PM,1,경남 김해시 부원동 839-8번지
995,A복권방,1,대구 달서구 본리동 1199-8번지A할인마트 내
996,CU 은평어드밴스힐점,1,서울 은평구 진관동 100-4 상가동1층 117 118호 CU어드밴스힐점
997,CU(강릉터미널점),1,강원 강릉시 홍제동 990-6번지
998,CU(거제신정점),1,경남 거제시 장평동 1195-3
999,CU(거제옥포점),1,경남 거제시 옥포동 548-1번지
1000,CU(경대정문점),1,대구 북구 대현동 24-2번지
1001,CU(광주매곡점),1,광주 북구 매곡동 42-5번지
1002,CU(광주서동점),1,광주 남구 서동 13-2
1003,CU(광주우산점),1,광주 광산구 우산동 1573-1번지
1004,CU(구리토평점),1,경기 구리시 토평동 997번지
1005,CU(구미사곡점),1,경북 구미시 사곡동 481-5
1006,CU(구평희망점),1,경북 구미시 구평동 456-1번지
1007,CU(다대사랑점),1,부산 사하구 다대동 35
1008,CU(단계공원점),1,강원 원주시 단계동 853 1층 CU편의점
1009,CU(당산한강점),1,서울 영등포구 당산동4가 29번지
1010,CU(두호점),1,경북 포항시 북구 두호동 1034-13번지
1011,CU(마산메트로6점),1,경남 창원시 마산회원구 양덕동 59-3 1층 CU편의점 내
1012,CU(본리점),1,대구 달서구 본리동 379-2
1013,CU(삼덕보성점),1,대구 중구 삼덕동3가 358-5 1층 CU삼덕보성점
1014,CU(서구가정점),1,인천 서구 경서동 733-14
1015,CU(신길도림점),1,서울 영등포구 신길동 289-6
1016,CU(신당6동점),1,서울 중구 신당동 52-299번지
1017,CU(안양석수점),1,경기 안양시 만안구 석수동 325-13번지
1018,CU(알리앙스점),1,대구 달서구 감삼동 146-31번지
1019,CU(영종BCD몰),1,인천 중구 중산동 1882-13번지
1020,CU(옥동점),1,울산 남구 옥동 591-1번지
1021,CU(옥산사랑점),1,경북 경산시 옥산동 742-7
1022,CU(원주W-CITY점),1,강원 원주시 단계동 877-1 1층 CU 시외버스터미널 내
1023,CU(원주무실대로점),1,강원 원주시 무실동 1641-10 1층 CU편의점
1024,CU(일산동문점),1,경기 고양시 일산서구 일산동 957-3번지 현대밀라트2차오피스텔
1025,CU(입석강변점),1,대구 동구 입석동 933-2번지
1026,CU(전주우아점),1,전북 전주시 덕진구 우아동3가 746-20번지
1027,CU(정읍인네점),1,전북 정읍시 시기동 544-21번지
1028,CU(제천고암점),1,충북 제천시 청전동 4-95 1층 CU편의점
1029,CU(좌동중앙점),1,부산 해운대구 좌동 1461-4번지 대하프라자1층 CU좌동중앙점
1030,CU(통영항남점),1,경남 통영시 항남동 197-25
1031,CU(포남뷰티점),1,강원 강릉시 포남동 1150번지
1032,CU(포레스트힐점),1,서울 종로구 효제동 65-2 1층 101호 씨유포레스트힐점
1033,CU(포항중앙상가점),1,경북 포항시 북구 신흥동 819-1번지
1034,CU(환호희망점),1,경북 포항시 북구 환호동 510번지
1035,CU고창강호점,1,전북 고창군 고창읍 덕산리 3-2 1층 103호
1036,CU농성로또,1,광주 서구 농성동 671-3 CU편의점내
1037,CU로또,1,인천 남구 주안동 115-1 101호
1038,CU로또,1,대구 북구 산격동 1413-15번지
1039,CU로또 냉림대박점,1,경북 상주시 냉림동 93-78번지CU냉림주공점
1040,CU로또(구미고아점),1,경북 구미시 고아읍 관심리 668-9번지CU편의점 내
1041,CU마차길점복권방,1,서울 금천구 독산동 330-1 CU독산마차길점 편의점
1042,DC백화점거북점,1,전남 여수시 학동 54 상가 1층 101호
1043,G(금정)마트휴게실,1,전북 군산시 조촌동 752-1번지
1044,GM24(신평점),1,경북 구미시 신평동 96-6번지
1045,GS25 뉴강서역점,1,부산 강서구 대저1동 2342-5 1층
1046,GS25 동래대산점,1,부산 동래구 수안동 4-17
1047,GS25 복권방,1,경북 구미시 비산동 359-7번지GS25편의점 내
1048,GS25 영등포구청점,1,서울 영등포구 당산동2가 164번지 현대상가116호
1049,GS25(가양2점),1,서울 강서구 가양동 1461번지 2단지상가1층106호
1050,GS25(강남나누리점),1,서울 강남구 논현동 63-19 1층 GS25강남나누리점
1051,GS25(관악봉천점),1,서울 관악구 봉천동 876-1번지
1052,GS25(관악한일점),1,서울 관악구 남현동 602-11번지 한일빌딩1층
1053,GS25(광복점),1,부산 중구 동광동2가 7-2번지
1054,GS25(괘법덕포점),1,부산 사상구 괘법동 270-6
1055,GS25(구로미성점),1,서울 구로구 신도림동 399번지 기임빌딩101호
1056,GS25(구리공원점),1,경기 구리시 수택동 876번지
1057,GS25(구월효명점),1,인천 남동구 구월동 1463번지 효명프라자 102호
1058,GS25(군포당정본),1,경기 군포시 당정동 417-3
1059,GS25(김해서상점),1,경남 김해시 서상동 152-10번지 1층
1060,GS25(노포2호점),1,부산 금정구 노포동 133번지 터미널내1층4호GS25종합터미널2호점
1061,GS25(노형대림점),1,제주 제주시 노형동 2511-5 성림미래안아파트1층102호
1062,GS25(노형런던점),1,제주 제주시 노형동 1045-15
1063,GS25(논현동우점),1,서울 강남구 논현동 232-5번지
1064,GS25(뉴둔산타운점),1,대전 서구 둔산동 1095 하이스트빌1층104호
1065,GS25(당산역점),1,서울 영등포구 당산동6가 338-1번지
1066,GS25(대덕밸리점),1,대전 유성구 용산동 575번지 테크노피아
1067,GS25(대전대림점),1,대전 유성구 궁동 405-11번지
1068,GS25(대전대정점),1,대전 유성구 대정동 312-2번지
1069,GS25(대전송촌점),1,대전 대덕구 송촌동 456-9번지
1070,GS25(대전테크노점),1,대전 유성구 관평동 833번지
1071,GS25(동구신서점),1,대구 동구 신서동 530-4번지
1072,GS25(동묘역점),1,서울 종로구 숭인동 310
1073,GS25(동백역점),1,경기 용인시 기흥구 중동 853-1번지
1074,GS25(동천화성점),1,대구 북구 동천동 933-3번지
1075,GS25(마산상남점),1,경남 창원시 마산합포구 상남동 230-25번지
1076,GS25(만평점),1,대구 서구 비산동 1210-2 GS25만평점
1077,GS25(명륜중앙점),1,부산 동래구 온천동 473-12번지
1078,GS25(민락중앙점),1,부산 수영구 민락동 181-82
1079,GS25(반포중앙점),1,서울 서초구 반포동 739-35번지 1층
1080,GS25(부평여산점),1,인천 부평구 부평동 440-5번지 여산빌딩
1081,GS25(분당성원점),1,경기 성남시 분당구 금곡동 159번지 한국프라자112호
1082,GS25(산본거성점),1,경기 군포시 산본동 1139-3번지거성빌딩105호106호
1083,GS25(삼성역점),1,서울 강남구 삼성동 168번지
1084,GS25(상동서해점),1,경기 부천시 원미구 상동 546-6번지 서해프라자106 7호
1085,GS25(상동현해점),1,경기 부천시 원미구 상동 534-5번지 현해프라자109호
1086,GS25(서대신점),1,부산 서구 서대신동3가 271-2
1087,GS25(서면제일점),1,부산 부산진구 부전동 220-1
1088,GS25(석촌센타점),1,서울 송파구 석촌동 272-25번지
1089,GS25(수원행복점),1,경기 수원시 영통구 영통동 974-6번지 세일빌딩111호
1090,GS25(수지수석점),1,경기 용인시 수지구 풍덕천동 1080-1번지 수석프라자103호
1091,GS25(신림로점),1,서울 동작구 신대방동 344-258번지
1092,GS25(신천으뜸점),1,서울 송파구 잠실동 186-7번지
1093,GS25(쌍문사계절점),1,서울 도봉구 쌍문동 217-3번지
1094,GS25(쌍용한빛점),1,충남 천안시 서북구 쌍용동 1680번지
1095,GS25(안산경일점),1,경기 안산시 상록구 성포동 591-4
1096,GS25(안산고잔점),1,경기 안산시 단원구 고잔동 710-3번지 법조타운108호
1097,GS25(안산신영점),1,경기 안산시 상록구 본오동 874-12번지 신영빌딩103호 104호
1098,GS25(압구정역점),1,서울 강남구 신사동 577-12번지 동헌빌딩1층
1099,GS25(양재공원점),1,서울 서초구 양재동 321-2
1100,GS25(양재삼익점),1,서울 서초구 양재동 82 향천빌딩 105호
1101,GS25(영천ic점),1,경북 영천시 봉동 668-5번지
1102,GS25(울산무거점),1,울산 남구 무거동 1526-13
1103,GS25(원곡로점),1,경기 안산시 단원구 원곡동 757번지
1104,GS25(월평새미래점),1,대전 서구 월평동 339번지
1105,GS25(이문쌍용점),1,서울 동대문구 이문동 64 쌍용아파트 상가 1층-103
1106,GS25(이천대월점),1,경기 이천시 대월면 사동리 347-138번지
1107,GS25(익산부송),1,전북 익산시 부송동 235-7
1108,GS25(일산토당점),1,경기 고양시 덕양구 토당동 282-23금호프라자1층113 114
1109,GS25(잠실점),1,서울 송파구 방이동 38-3번지
1110,GS25(장유무계점),1,경남 김해시 무계동 191-7청학프라자 1-107호
1111,GS25(장한평역점),1,서울 동대문구 장안동 433-7번지조광빌딩1층102호
1112,GS25(제주삼화점),1,제주 제주시 화북일동 1023-2
1113,GS25(제주이도점),1,제주 제주시 이도이동 1064-21 1층
1114,GS25(창원서광점),1,경남 창원시 성산구 중앙동 100-4번지 서광오피스텔111-1호111-2호
1115,GS25(천안신방점),1,충남 천안시 동남구 신방동 905번지 현대아파트상가102호
1116,GS25(천안장미점),1,충남 천안시 서북구 쌍용동 1194번지
1117,GS25(천안창조점),1,충남 천안시 동남구 신부동 494-1번지 삼부르네상스오피스텔 103호
1118,GS25(청담삼익점),1,서울 강남구 청담동 133-6번지 승창빌딩 103 4호
1119,GS25(청담중앙점),1,서울 강남구 청담동 21-9번지
1120,GS25(청룡점),1,부산 금정구 청룡동 633-21번지
1121,GS25(청주율량점),1,충북 청주시 청원구 율량동 846
1122,GS25(청주주은점),1,충북 청주시 서원구 분평동 1255
1123,GS25(칠곡구안점),1,대구 북구 읍내동 1341-4번지
1124,GS25(칠곡미래점),1,대구 북구 국우동 1100-8
